State,County,Life Expectancy,Population,% Rural,Premature Deaths,% Smoking,% Obesity,% Physical Inactivy,% Excessive Drinking,% Uninsured,PCP Number,PCP Rate,MHP Number,MHP Rate,Preventable Hospital Rate,% Mammogram,% Flu Vaccine,% Unemployed,Median Household Income
Montana,Park,80.709233865,16606,7464,196.0,19,21,24,25,10.0,20.0,120.0,47.0,283.0,4136.0,33.0,31.0,"3,4",51740
Montana,Phillips,77.15770279,3954,4253,1387.7775761973876,22,36,34,23,15.0,1.0,25.0,4.0,101.0,6451.0,33.0,42.0,"3,7",47679
Montana,Pondera,77.359267488,5911,3575,99.0,22,32,24,24,13.0,3.0,50.0,8.0,135.0,3036.0,33.0,39.0,"3,8",48542
Montana,Powell,78.082706603,6890,3810,102.0,23,27,29,25,11.0,3.0,43.0,7.0,102.0,2376.0,40.0,32.0,"3,6",49387
Montana,Ravalli,79.590273957,43806,34030,550.0,20,29,23,22,14.0,25.0,58.0,88.0,201.0,2800.0,41.0,38.0,"4,0",57209
Montana,Richland,78.277931167,10803,4308,147.0,19,35,29,24,10.0,5.0,46.0,14.0,130.0,808.0,47.0,50.0,"2,7",69095
Montana,Roosevelt,67.667589719,11004,4142,251.0,31,39,30,21,20.0,3.0,27.0,22.0,200.0,4078.0,36.0,33.0,"4,3",38409
Montana,Rosebud,72.087592892,8937,9233,171.0,25,34,25,23,13.0,6.0,66.0,20.0,224.0,4878.0,34.0,27.0,"5,0",58139
Montana,Sanders,78.262583555,12113,11413,235.0,25,25,30,22,16.0,9.0,76.0,36.0,297.0,3580.0,34.0,22.0,"5,9",45193
Montana,Sheridan,80.33175821,3309,3384,1387.7775761973876,19,36,31,22,11.0,2.0,58.0,5.0,151.0,2591.0,38.0,50.0,"2,2",51111
Montana,Silver Bow,76.521215637,34915,3913,541.0,22,27,23,22,9.0,25.0,71.0,202.0,579.0,3164.0,43.0,45.0,"3,8",49249
Montana,Stillwater,82.068219826,9642,9117,108.0,18,29,22,23,8.0,2.0,21.0,5.0,52.0,3052.0,45.0,36.0,"3,1",68186
Montana,Sweet Grass,86.191937075,3737,3651,1387.7775761973876,19,28,26,24,11.0,2.0,54.0,3.0,80.0,4098.0,43.0,21.0,"2,8",55259
Montana,Teton,79.561574425,6147,6073,79.0,20,26,22,22,13.0,1.0,16.0,7.0,114.0,2185.0,43.0,41.0,"3,3",54458
Montana,Toole,78.205349258,4736,2287,79.0,24,30,27,23,12.0,3.0,62.0,7.0,148.0,3870.0,31.0,31.0,"2,4",49448
Montana,Valley,78.202140294,7396,4068,100.0,21,34,31,22,10.0,6.0,81.0,10.0,135.0,2137.0,47.0,28.0,"3,2",51869
Montana,Yellowstone,78.224685363,161300,24694,2019.0,19,28,23,23,8.0,157.0,98.0,570.0,353.0,3336.0,50.0,55.0,"3,2",61435
Nebraska,Adams,78.758041676,31363,7052,409.0,17,37,27,23,9.0,28.0,89.0,120.0,383.0,3911.0,52.0,61.0,"3,2",55182
Nebraska,Antelope,82.139857684,6298,6685,55.0,18,34,22,23,11.0,2.0,32.0,3.0,48.0,3689.0,48.0,33.0,"2,6",50771
Nebraska,Boone,81.285889128,5192,5505,1387.7775761973876,17,36,28,26,9.0,8.0,153.0,2.0,39.0,5304.0,56.0,32.0,"2,7",58204
Nebraska,Box Butte,77.780106936,10783,2822,141.0,18,35,25,21,9.0,5.0,46.0,21.0,195.0,2272.0,32.0,40.0,"3,2",61522
Nebraska,Boyd,79.547339169,1919,2099,1387.7775761973876,18,36,28,23,12.0,3.0,153.0,309.07331166486097,172.59552184904297,5625.0,41.0,33.0,"3,3",46548
Nebraska,Brown,78.710826504,2955,3145,1387.7775761973876,20,41,27,22,11.0,3.0,101.0,1.0,34.0,1449.0,34.0,13.0,"3,5",48843
Nebraska,Buffalo,80.778678835,49659,14873,430.0,15,33,22,23,9.0,45.0,91.0,183.0,369.0,3844.0,48.0,63.0,"2,6",64759
Nebraska,Burt,77.976697762,6459,6858,98.0,19,37,34,21,12.0,3.0,46.0,1.0,15.0,2368.0,53.0,20.0,"3,4",54554
Nebraska,Butler,77.697109941,8016,5516,114.0,18,33,24,24,8.0,8.0,99.0,1.0,12.0,2838.0,43.0,50.0,"2,6",63310
Nebraska,Cass,80.396849208,26248,18415,304.0,17,43,26,26,7.0,8.0,31.0,9.0,34.0,3545.0,44.0,54.0,"3,3",72915
Nebraska,Cedar,79.968980075,8402,8852,92.0,16,38,24,25,10.0,1.0,12.0,1.0,12.0,2761.0,43.0,43.0,"2,5",60400
Nebraska,Chase,78.775051889,3924,3966,1387.7775761973876,17,36,24,23,14.0,1.0,25.0,309.07331166486097,172.59552184904297,4817.0,40.0,16.0,"2,3",57656
Nebraska,Cherry,79.529449011,5689,3000,65.0,19,30,32,21,15.0,3.0,52.0,1.0,18.0,3892.0,46.0,12.0,"2,4",50677
Nebraska,Cheyenne,79.634464825,8910,3625,110.0,16,33,23,25,6.0,5.0,54.0,10.0,112.0,3344.0,30.0,40.0,"3,7",56229
Nebraska,Clay,79.171057426,6203,6542,72.0,18,39,28,23,10.0,2.0,32.0,1.0,16.0,3125.0,51.0,44.0,"3,2",63829
Nebraska,Cuming,81.662379171,8846,5959,99.0,16,39,25,25,11.0,4.0,45.0,8.0,90.0,3042.0,54.0,27.0,"2,7",59505
Nebraska,Custer,81.080513613,10777,7402,115.0,18,37,27,22,11.0,8.0,74.0,10.0,93.0,4831.0,47.0,46.0,"2,4",51004
Nebraska,Dakota,79.105550898,20026,4430,205.0,17,38,33,18,15.0,2.0,10.0,47.0,235.0,5084.0,48.0,45.0,"3,9",61010
Nebraska,Dawes,79.680581512,8589,3667,97.0,16,29,21,24,10.0,7.0,80.0,20.0,233.0,2329.0,36.0,41.0,"2,9",46377
Nebraska,Dawson,79.765833431,23595,6484,237.0,18,34,25,21,15.0,12.0,51.0,27.0,114.0,4154.0,43.0,36.0,"3,0",56839
Nebraska,Deuel,80.054371929,1794,1941,1387.7775761973876,19,31,28,23,12.0,0.0,0.0,309.07331166486097,172.59552184904297,3846.0,35.0,32.0,"2,9",48793
Nebraska,Dixon,80.342319903,5636,6000,74.0,17,35,32,24,10.0,2.0,35.0,1.0,18.0,4264.0,44.0,43.0,"3,1",57324
Nebraska,Dodge,77.728034922,36565,9220,500.0,19,35,29,23,10.0,24.0,65.0,55.0,150.0,3570.0,51.0,64.0,"2,9",60853
Nebraska,Douglas,79.106269489,571327,11224,5890.0,18,31,21,24,10.0,630.0,111.0,2401.0,420.0,3225.0,52.0,62.0,"3,3",67264
Nebraska,Dundy,77.452830645,1693,2008,1387.7775761973876,20,35,30,21,19.0,1.0,56.0,309.07331166486097,172.59552184904297,3878.0,36.0,11.0,"2,6",45446
Nebraska,Fillmore,79.810201744,5462,5890,1387.7775761973876,17,36,26,26,8.0,4.0,72.0,14.0,256.0,3533.0,52.0,36.0,"2,6",60440
Nebraska,Franklin,77.351059854,2979,3225,1387.7775761973876,18,36,31,23,9.0,2.0,66.0,2.0,67.0,3386.0,38.0,22.0,"3,4",49659
Nebraska,Frontier,85.469296194,2627,2756,1387.7775761973876,17,39,30,24,11.0,1.0,38.0,1.0,38.0,4373.0,38.0,44.0,"3,3",55712
Nebraska,Furnas,78.227842293,4676,4959,1387.7775761973876,18,37,29,22,11.0,3.0,64.0,1.0,21.0,4747.0,45.0,26.0,"2,8",50705
Nebraska,Gage,77.967310938,21513,9906,290.0,19,38,28,23,9.0,14.0,65.0,37.0,172.0,1925.0,48.0,34.0,"3,6",56817
Nebraska,Garden,78.203080143,1837,2057,1387.7775761973876,17,25,28,23,12.0,0.0,0.0,1.0,54.0,4714.0,31.0,20.0,"2,9",41158
Nebraska,Garfield,76.684320715,1969,2049,1387.7775761973876,16,30,28,24,11.0,1.0,50.0,309.07331166486097,172.59552184904297,3870.0,38.0,28.0,"2,7",52707
Nebraska,Gosper,80.204380149,1990,2044,1387.7775761973876,15,26,21,26,7.0,0.0,0.0,1.0,50.0,940.0,55.0,49.0,"2,6",64870
Nebraska,Hall,78.206365422,61353,8571,702.0,16,37,28,21,12.0,38.0,62.0,219.0,357.0,3365.0,51.0,57.0,"3,5",57371
Nebraska,Hamilton,82.580246319,9324,4658,91.0,16,33,24,24,7.0,8.0,86.0,9.0,97.0,2998.0,49.0,54.0,"3,0",68236
Nebraska,Harlan,81.259961988,3380,3423,1387.7775761973876,18,30,26,23,11.0,3.0,88.0,309.07331166486097,172.59552184904297,2676.0,41.0,27.0,"2,8",53362
Nebraska,Holt,80.024575661,10067,6753,118.0,17,34,28,22,11.0,9.0,88.0,20.0,199.0,5608.0,43.0,12.0,"2,6",54474
Nebraska,Howard,79.576835078,6445,6274,71.0,17,39,29,24,9.0,3.0,46.0,3.0,47.0,3684.0,52.0,29.0,"3,5",56881
Nebraska,Jefferson,78.689363626,7046,3635,100.0,19,36,29,22,9.0,5.0,70.0,4.0,57.0,2158.0,39.0,20.0,"2,7",56740
Nebraska,Johnson,76.858871643,5071,5217,78.0,19,34,31,24,10.0,2.0,39.0,1.0,20.0,4034.0,47.0,15.0,"3,5",54567
Nebraska,Kearney,79.590515795,6495,3540,73.0,17,36,21,23,7.0,3.0,46.0,4.0,62.0,3606.0,49.0,40.0,"2,3",64461
Nebraska,Keith,79.65751577,8034,3944,130.0,18,32,28,24,10.0,6.0,75.0,10.0,124.0,4010.0,40.0,44.0,"3,2",51478
Nebraska,Knox,80.67366646,8332,8701,87.0,17,34,29,23,12.0,4.0,48.0,7.0,84.0,2399.0,47.0,41.0,"3,0",53676
Nebraska,Lancaster,80.187989181,319090,23555,2868.0,16,30,17,25,8.0,224.0,71.0,1223.0,383.0,3245.0,50.0,62.0,"2,8",61383
Nebraska,Lincoln,78.903464378,34914,11075,437.0,18,41,26,23,8.0,17.0,48.0,94.0,269.0,6099.0,39.0,52.0,"3,5",60924
Nebraska,Madison,78.254999913,35099,9732,381.0,17,33,26,22,11.0,22.0,62.0,189.0,538.0,2725.0,42.0,51.0,"2,8",58275
Nebraska,Merrick,78.956501101,7755,4620,103.0,18,42,31,25,9.0,2.0,26.0,2.0,26.0,2799.0,48.0,35.0,"3,2",53411
Nebraska,Morrill,78.492890363,4642,5042,1387.7775761973876,18,36,30,22,14.0,1.0,21.0,309.07331166486097,172.59552184904297,3545.0,35.0,39.0,"2,9",49982
Nebraska,Nemaha,77.854024213,6972,3774,98.0,18,36,28,23,7.0,5.0,72.0,2.0,29.0,3668.0,40.0,56.0,"3,7",55343
Nebraska,Nuckolls,78.334041682,4148,4500,1387.7775761973876,18,35,31,22,10.0,5.0,119.0,3.0,72.0,2228.0,56.0,23.0,"2,7",48624
Nebraska,Otoe,80.620662305,16012,8674,187.0,17,39,29,23,8.0,9.0,56.0,10.0,62.0,2085.0,45.0,34.0,"3,2",66293
Nebraska,Pawnee,77.645168896,2613,2773,1387.7775761973876,19,35,27,22,12.0,2.0,76.0,1.0,38.0,3910.0,51.0,8.0,"2,9",47006
Nebraska,Perkins,79.110477061,2891,2970,1387.7775761973876,15,23,23,23,12.0,3.0,102.0,309.07331166486097,172.59552184904297,5098.0,43.0,47.0,"2,3",63443
Nebraska,Phelps,80.302762736,9034,3848,100.0,16,38,26,23,8.0,9.0,100.0,15.0,166.0,3225.0,47.0,51.0,"2,6",61420
Nebraska,Pierce,80.211092189,7148,7266,88.0,17,32,28,24,8.0,4.0,56.0,1.0,14.0,2487.0,41.0,38.0,"2,7",67465
Nebraska,Platte,80.709775625,33470,10131,316.0,15,36,21,23,11.0,26.0,78.0,68.0,203.0,2615.0,55.0,59.0,"2,9",62804
Nebraska,Polk,80.890083011,5213,5406,1387.7775761973876,17,35,29,23,10.0,3.0,57.0,1.0,19.0,3853.0,53.0,60.0,"2,8",66462
Nebraska,Red Willow,79.198496902,10724,3492,131.0,18,33,23,22,8.0,9.0,84.0,19.0,177.0,5690.0,42.0,53.0,"2,8",50260
Nebraska,Richardson,77.856898068,7865,4230,134.0,20,38,30,22,9.0,4.0,50.0,7.0,89.0,5111.0,36.0,39.0,"3,2",50207
Nebraska,Saline,78.443250006,14224,7252,156.0,18,37,30,23,13.0,7.0,49.0,14.0,98.0,2440.0,48.0,28.0,"3,2",59937
Nebraska,Sarpy,81.323114974,187196,8377,1336.0,14,34,20,22,6.0,102.0,55.0,207.0,111.0,3431.0,47.0,55.0,"2,9",84016
Nebraska,Saunders,79.951583158,21578,13816,259.0,17,37,22,25,7.0,10.0,47.0,7.0,32.0,3133.0,52.0,44.0,"2,8",71086
Nebraska,Scotts Bluff,77.168171216,35618,11024,519.0,18,34,26,18,11.0,29.0,81.0,100.0,281.0,3823.0,37.0,43.0,"3,7",50263
Nebraska,Seward,79.419045698,17284,10114,204.0,16,34,23,22,6.0,9.0,52.0,27.0,156.0,4026.0,43.0,20.0,"2,9",72291
Nebraska,Sheridan,76.482537226,5246,5469,86.0,19,29,29,22,16.0,2.0,39.0,14.0,267.0,4617.0,29.0,23.0,"2,8",46159
Nebraska,Thayer,77.079464574,5003,5228,80.0,17,32,23,24,10.0,5.0,99.0,3.0,60.0,4100.0,45.0,24.0,"2,7",52439
Nebraska,Thurston,69.540530774,7224,6940,146.0,27,47,29,23,15.0,4.0,55.0,25.0,346.0,5226.0,33.0,18.0,"4,5",48891
Nebraska,Valley,81.375577104,4158,4260,1387.7775761973876,18,32,24,23,11.0,6.0,143.0,7.0,168.0,2021.0,39.0,45.0,"3,2",47981
Nebraska,Washington,80.860568735,20729,12390,190.0,15,33,22,26,6.0,10.0,48.0,11.0,53.0,1799.0,54.0,46.0,"2,9",75197
Nebraska,Wayne,84.308943212,9385,4038,68.0,16,37,21,26,7.0,5.0,53.0,8.0,85.0,1633.0,50.0,50.0,"2,6",57655
Nebraska,Webster,76.573812459,3487,3812,1387.7775761973876,18,34,31,22,10.0,2.0,57.0,2.0,57.0,3071.0,47.0,27.0,"3,5",49518
Nebraska,York,79.672829397,13679,6032,178.0,16,40,26,23,7.0,11.0,80.0,18.0,132.0,4011.0,47.0,49.0,"2,7",59749
Nevada,Churchill,75.404820542,24909,8636,433.0,20,32,28,22,14.0,13.0,53.0,57.0,229.0,3667.0,33.0,36.0,"3,5",56335
Nevada,Clark,78.962419557,2266715,25485,27125.0,18,27,23,17,13.0,1270.0,57.0,4662.0,206.0,4739.0,31.0,36.0,"4,0",62131
Nevada,Douglas,80.709248556,48905,14829,663.0,17,26,20,23,12.0,28.0,58.0,64.0,131.0,2639.0,46.0,48.0,"3,9",76296
Nevada,Elko,79.383226954,52778,18478,549.0,22,28,24,21,12.0,20.0,38.0,40.0,76.0,3194.0,29.0,35.0,"3,0",83287
Nevada,Humboldt,78.221747932,16831,6260,212.0,21,32,18,24,16.0,8.0,48.0,17.0,101.0,4040.0,21.0,16.0,"2,9",73106
Nevada,Lander,77.255080452,5532,2255,82.0,22,30,20,21,12.0,1.0,18.0,3.0,54.0,2194.0,17.0,16.0,"3,2",81239
Nevada,Lincoln,83.077030715,5183,5345,61.0,21,28,30,23,12.0,2.0,38.0,2.0,39.0,6222.0,21.0,34.0,"4,0",58782
Nevada,Lyon,76.967582471,57510,19200,962.0,21,33,23,20,13.0,9.0,16.0,84.0,146.0,3464.0,35.0,38.0,"4,7",59406
Nevada,Mineral,73.383684225,4505,1523,109.0,24,38,31,19,12.0,3.0,66.0,4.0,89.0,5138.0,19.0,22.0,"4,0",43771
Nevada,Nye,74.237498799,46523,15500,1215.0,24,33,27,20,13.0,15.0,33.0,81.0,174.0,4161.0,28.0,31.0,"5,1",48490
Nevada,Pershing,78.725113495,6725,6753,92.0,21,39,28,21,14.0,1.0,15.0,5.0,74.0,4436.0,22.0,24.0,"4,0",58562
Nevada,Washoe,78.698484684,471519,17981,5791.0,17,24,18,22,13.0,353.0,76.0,1541.0,327.0,3275.0,41.0,47.0,"3,2",71733
Nevada,White Pine,79.482129242,9580,5349,138.0,21,31,24,21,11.0,7.0,74.0,33.0,344.0,2443.0,25.0,33.0,"3,0",60086
Nevada,Carson City,74.96081009,55916,2675,1092.0,20,31,20,19,14.0,41.0,74.0,152.0,272.0,4009.0,41.0,47.0,"3,9",58126
New Hampshire,Belknap,77.64552308,61303,39826,914.0,17,28,21,21,8.0,38.0,62.0,343.0,560.0,3226.0,49.0,52.0,"2,5",68752
New Hampshire,Carroll,79.602273399,48910,43133,670.0,17,28,23,22,10.0,44.0,90.0,119.0,243.0,3262.0,47.0,49.0,"2,5",64495
New Hampshire,Cheshire,79.029461691,76085,50138,959.0,17,32,21,22,8.0,52.0,68.0,255.0,335.0,2940.0,45.0,51.0,"2,6",65326
New Hampshire,Coos,77.339528096,31563,21896,556.0,20,37,26,20,9.0,37.0,117.0,63.0,200.0,3605.0,42.0,41.0,"3,2",49156
New Hampshire,Grafton,80.694028951,89886,61238,1070.0,16,25,19,22,8.0,186.0,207.0,417.0,464.0,3338.0,46.0,42.0,"2,2",62468
New Hampshire,Hillsborough,79.629408947,417025,84918,4603.0,16,29,22,19,7.0,359.0,86.0,1334.0,320.0,4364.0,51.0,55.0,"2,6",82862
New Hampshire,Merrimack,79.72834947,151391,79978,1744.0,17,28,20,21,7.0,165.0,109.0,643.0,425.0,3714.0,54.0,55.0,"2,3",75800
New Hampshire,Rockingham,80.890147924,309769,73505,3224.0,14,27,18,23,6.0,237.0,77.0,775.0,250.0,3843.0,52.0,54.0,"2,7",91416
New Hampshire,Strafford,78.03582106,130633,39900,1552.0,17,32,23,21,7.0,82.0,63.0,349.0,267.0,4642.0,42.0,53.0,"2,3",71486
New Hampshire,Sullivan,79.839783999,43146,28066,597.0,18,33,26,19,8.0,33.0,76.0,77.0,178.0,3448.0,51.0,42.0,"2,3",63518
New Jersey,Atlantic,77.305317238,263670,34905,3898.0,18,33,32,17,10.0,220.0,83.0,455.0,173.0,5384.0,41.0,50.0,"5,1",62678
New Jersey,Bergen,83.1845127,932202,919,6911.0,13,22,24,18,9.0,1106.0,118.0,2413.0,259.0,3004.0,43.0,54.0,"2,9",107971
New Jersey,Burlington,79.55394664,445349,29900,5102.0,16,30,25,20,5.0,378.0,85.0,3475.0,780.0,5224.0,42.0,55.0,"3,3",88443
New Jersey,Camden,77.206885373,506471,8308,6977.0,18,33,29,17,8.0,522.0,103.0,1653.0,326.0,5694.0,39.0,54.0,"4,0",73168
New Jersey,Cape May,77.051714239,92039,16977,1598.0,18,28,28,21,8.0,56.0,61.0,101.0,110.0,4116.0,47.0,53.0,"7,2",66565
New Jersey,Cumberland,75.257928218,149527,36129,2414.0,23,37,32,18,11.0,63.0,42.0,154.0,103.0,6862.0,38.0,49.0,"5,5",54179
New Jersey,Essex,79.771004593,798975,114,8900.0,16,29,29,17,12.0,677.0,85.0,1788.0,224.0,5248.0,40.0,46.0,"4,5",64522
New Jersey,Gloucester,77.61744744,291636,24060,3753.0,17,33,29,19,5.0,158.0,54.0,366.0,125.0,5316.0,40.0,52.0,"3,7",87996
New Jersey,Hudson,82.558596188,672391,0,5535.0,15,24,29,18,13.0,357.0,53.0,465.0,69.0,5687.0,34.0,40.0,"3,3",77738
New Jersey,Hunterdon,83.547100726,124371,63622,1037.0,13,22,18,21,4.0,152.0,122.0,311.0,250.0,3747.0,43.0,55.0,"2,8",117275
New Jersey,Mercer,80.578345466,367430,12764,3811.0,15,28,26,16,9.0,370.0,100.0,1247.0,339.0,4344.0,42.0,53.0,"3,2",79475
New Jersey,Middlesex,81.675639435,825062,5461,7124.0,13,26,26,16,8.0,777.0,94.0,1593.0,193.0,3937.0,40.0,53.0,"3,1",92770
New Jersey,Monmouth,80.554063328,618795,23510,6442.0,15,28,24,20,7.0,741.0,119.0,1748.0,282.0,4233.0,44.0,54.0,"3,2",102579
New Jersey,Morris,82.621873194,491845,33324,3882.0,12,22,21,20,5.0,513.0,104.0,1392.0,283.0,2860.0,44.0,58.0,"2,8",116328
New Jersey,Ocean,79.14006721,607186,16711,7642.0,18,28,30,19,8.0,258.0,43.0,1009.0,166.0,4147.0,43.0,54.0,"3,7",75627
New Jersey,Passaic,80.605153273,501826,12080,4937.0,16,27,28,17,13.0,281.0,56.0,640.0,128.0,4032.0,40.0,48.0,"4,3",76039
New Jersey,Salem,75.825004182,62385,29936,1078.0,20,39,33,18,7.0,23.0,37.0,73.0,117.0,7019.0,39.0,50.0,"4,8",68146
New Jersey,Somerset,82.552841739,328934,18736,2513.0,12,24,21,21,5.0,387.0,117.0,926.0,282.0,3370.0,43.0,56.0,"3,0",112722
New Jersey,Sussex,79.219260005,140488,59482,1773.0,15,27,25,21,6.0,71.0,50.0,242.0,172.0,3745.0,38.0,54.0,"3,4",100281
New Jersey,Union,81.641606659,556341,0,4988.0,15,26,26,17,11.0,380.0,68.0,1109.0,199.0,3801.0,40.0,49.0,"3,7",79953
New Jersey,Warren,79.806411626,105267,40830,1270.0,17,32,28,21,7.0,63.0,60.0,224.0,213.0,4519.0,40.0,54.0,"3,3",83998
New Mexico,Bernalillo,78.362490375,679121,27798,8628.0,15,24,15,16,11.0,703.0,104.0,3197.0,471.0,2299.0,38.0,38.0,"4,4",56148
New Mexico,Catron,81.656147196,3527,3725,1387.7775761973876,21,26,24,18,8.0,2.0,56.0,2.0,57.0,991.0,29.0,25.0,"6,2",37190
New Mexico,Chaves,75.727979111,64615,15918,1036.0,20,34,26,19,12.0,43.0,66.0,86.0,133.0,3909.0,34.0,43.0,"4,9",43687
New Mexico,Cibola,76.294555275,26675,15061,435.0,25,34,29,16,12.0,15.0,56.0,99.0,371.0,2938.0,26.0,40.0,"6,3",40436
New Mexico,Colfax,78.84971792,11941,7199,189.0,18,28,28,16,9.0,4.0,33.0,116.0,971.0,2552.0,36.0,47.0,"4,7",42754
New Mexico,Curry,76.530712291,48954,6806,628.0,19,32,29,16,11.0,27.0,55.0,295.0,603.0,3523.0,32.0,41.0,"4,1",45623
New Mexico,De Baca,76.277236237,1748,2022,1387.7775761973876,20,35,28,18,11.0,1.0,56.0,16.0,915.0,2778.0,31.0,11.0,"4,3",34746
New Mexico,Dona Ana,80.038095536,218195,40362,2288.0,16,26,16,18,13.0,138.0,63.0,670.0,307.0,3514.0,39.0,41.0,"5,7",43618
New Mexico,Eddy,74.731845149,58460,11226,947.0,18,37,25,18,9.0,19.0,33.0,71.0,121.0,3165.0,32.0,40.0,"3,1",63671
New Mexico,Grant,77.746017225,26998,12500,453.0,17,29,19,19,8.0,20.0,73.0,151.0,559.0,2627.0,33.0,40.0,"4,8",43175
New Mexico,Guadalupe,75.680332451,4300,2066,73.0,16,40,29,18,7.0,2.0,46.0,68.0,1581.0,3656.0,22.0,35.0,"5,3",36554
New Mexico,Hidalgo,76.578293392,4198,4894,75.0,19,27,23,16,10.0,2.0,47.0,8.0,191.0,2829.0,27.0,26.0,"4,3",37322
New Mexico,Lea,75.624967058,71070,13613,924.0,19,34,28,16,13.0,22.0,32.0,85.0,120.0,4344.0,31.0,24.0,"3,9",63012
New Mexico,Lincoln,78.083922151,19572,10901,353.0,18,24,22,19,12.0,10.0,51.0,103.0,526.0,3447.0,30.0,43.0,"4,6",47254
New Mexico,Los Alamos,83.804030729,19369,2018,131.0,10,23,11,19,2.0,30.0,157.0,42.0,217.0,1523.0,45.0,46.0,"3,2",122001
New Mexico,Luna,75.899062578,23709,10192,414.0,21,35,33,15,12.0,9.0,38.0,40.0,169.0,3703.0,23.0,31.0,"12,2",32544
New Mexico,McKinley,71.905907132,71367,41021,1310.0,28,38,26,14,16.0,55.0,76.0,120.0,168.0,4680.0,29.0,51.0,"7,0",36404
New Mexico,Otero,78.085444846,67490,18880,941.0,20,31,23,16,12.0,28.0,42.0,189.0,280.0,2790.0,41.0,34.0,"4,9",43135
New Mexico,Quay,74.905291018,8253,3758,181.0,21,27,27,16,10.0,2.0,24.0,118.0,1430.0,2883.0,32.0,31.0,"5,2",34596
New Mexico,Rio Arriba,74.005148186,38921,20028,758.0,18,29,20,15,11.0,18.0,46.0,197.0,506.0,2494.0,31.0,36.0,"5,3",44579
New Mexico,Roosevelt,76.75314681,18500,7236,253.0,19,31,30,17,12.0,7.0,37.0,55.0,297.0,5950.0,34.0,24.0,"4,5",44928
New Mexico,Sandoval,78.980401234,146748,22442,1774.0,16,28,15,18,10.0,90.0,62.0,514.0,350.0,2609.0,36.0,43.0,"4,8",71118
New Mexico,San Juan,75.961083993,123958,43778,1831.0,23,35,23,15,13.0,67.0,54.0,294.0,237.0,3522.0,32.0,50.0,"5,7",46201
New Mexico,San Miguel,77.11347056,27277,13784,472.0,17,31,24,15,8.0,14.0,51.0,280.0,1027.0,2760.0,30.0,34.0,"5,8",36986
New Mexico,Santa Fe,81.528498079,150358,36274,1749.0,14,16,13,18,14.0,171.0,114.0,1093.0,727.0,1885.0,37.0,44.0,"3,9",61791
New Mexico,Sierra,73.691960831,10791,4070,299.0,21,29,26,18,11.0,5.0,46.0,23.0,213.0,3305.0,26.0,18.0,"6,8",33661
New Mexico,Socorro,77.586820201,16637,8875,269.0,22,31,23,17,12.0,7.0,42.0,27.0,162.0,1148.0,27.0,38.0,"5,8",39582
New Mexico,Taos,80.116576762,32723,19251,497.0,17,16,12,19,12.0,30.0,91.0,270.0,825.0,2065.0,27.0,43.0,"6,0",43032
New Mexico,Torrance,77.688825191,15461,16184,280.0,20,34,25,16,11.0,1.0,6.0,21.0,136.0,2514.0,31.0,32.0,"6,8",39532
New Mexico,Union,80.227140921,4059,4549,57.0,20,34,25,19,12.0,1.0,24.0,36.0,887.0,4420.0,28.0,29.0,"3,5",38221
New Mexico,Valencia,77.357860455,76688,12811,1150.0,18,34,25,16,12.0,26.0,34.0,168.0,219.0,2538.0,36.0,36.0,"5,3",54867
New York,Albany,79.946936949,305506,29496,3336.0,17,28,20,22,4.0,299.0,97.0,1147.0,375.0,3983.0,46.0,55.0,"3,6",69408
New York,Allegany,77.910085673,46091,38540,637.0,22,37,28,20,6.0,21.0,45.0,109.0,236.0,5154.0,49.0,49.0,"5,5",49411
New York,Bronx,80.885557114,1418207,39,15102.0,18,29,30,16,9.0,872.0,61.0,3052.0,215.0,5474.0,32.0,40.0,"5,4",41470
New York,Broome,78.621136574,190488,52270,2451.0,22,30,23,22,5.0,158.0,82.0,431.0,226.0,3987.0,46.0,53.0,"4,7",52179
New York,Cattaraugus,77.575538472,76117,49598,1171.0,24,39,29,21,6.0,33.0,43.0,108.0,142.0,4970.0,45.0,47.0,"5,1",50783
New York,Cayuga,79.796522026,76576,44640,992.0,23,34,25,23,5.0,20.0,26.0,148.0,193.0,5700.0,55.0,56.0,"4,3",58055
New York,Chautauqua,77.995285757,126903,59173,1852.0,24,34,27,22,6.0,71.0,55.0,223.0,176.0,3788.0,47.0,53.0,"4,7",50143
New York,Chemung,76.489427692,83456,21478,1346.0,24,35,30,20,4.0,64.0,76.0,243.0,291.0,5813.0,53.0,52.0,"4,2",58400
New York,Chenango,77.374403391,47207,42104,711.0,23,39,24,20,5.0,17.0,36.0,94.0,199.0,4142.0,44.0,50.0,"4,4",51894
New York,Clinton,79.426273361,80485,52690,985.0,22,36,28,22,5.0,56.0,69.0,228.0,283.0,4837.0,50.0,51.0,"4,4",59069
New York,Columbia,79.889615747,59461,46248,824.0,20,27,22,22,6.0,24.0,40.0,105.0,177.0,4070.0,46.0,53.0,"3,2",71563
New York,Cortland,78.356780507,47581,21843,605.0,22,34,25,21,4.0,19.0,40.0,174.0,366.0,4854.0,52.0,53.0,"4,9",55143
New York,Delaware,79.156491784,44135,37599,674.0,23,32,26,22,6.0,15.0,34.0,56.0,127.0,3286.0,44.0,47.0,"4,7",51038
New York,Dutchess,80.68547552,294218,75560,3176.0,16,28,20,22,5.0,204.0,69.0,864.0,294.0,4126.0,44.0,53.0,"3,6",84564
